,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
23888,61, Private,205304, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23889,28, Private,295691, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23890,58, Private,74949, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, ?, <=50K
23891,34, Private,176793, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23892,41, Private,105310, 11th,7, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
23893,33, Self-emp-not-inc,149461, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
23894,36, Self-emp-not-inc,348729, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
23895,37, Federal-gov,218493, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,8614,0,40, United-States, >50K
23896,19, Private,134706, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
23897,20, Private,238685, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23898,20, Private,397565, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
23899,52, Private,48753, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
23900,28, Private,109300, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23901,38, Private,238712, 9th,5, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
23902,36, Self-emp-inc,231286, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23903,67, Private,141132, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,15, United-States, <=50K
23904,27, Private,54552, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,2885,0,50, United-States, <=50K
23905,64, ?,329244, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
23906,28, Local-gov,180069, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
23907,42, Private,210321, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23908,57, ?,300193, 10th,6, Never-married, ?, Not-in-family, White, Female,0,0,35, ?, <=50K
23909,24, Private,116068, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
23910,32, Private,163293, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
23911,18, Private,216839, Some-college,10, Never-married, Other-service, Other-relative, Other, Male,0,0,25, United-States, <=50K
23912,47, Self-emp-not-inc,89154, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
23913,50, Self-emp-inc,185397, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,32, United-States, >50K
23914,33, Private,42964, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23915,57, Self-emp-inc,168672, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
23916,33, State-gov,154528, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2829,0,40, United-States, <=50K
23917,65, Private,110844, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
23918,46, Private,32955, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
23919,28, Private,174684, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
23920,32, Private,144117, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23921,47, Self-emp-inc,320144, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23922,46, Private,320884, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
23923,63, Private,125932, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
23924,48, Private,358190, 1st-4th,2, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico, <=50K
23925,41, Private,171106, Masters,14, Separated, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
23926,32, Self-emp-not-inc,241695, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
23927,23, Private,190227, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Columbia, <=50K
23928,25, Private,207389, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23929,30, Private,243352, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
23930,54, Private,151005, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,48, United-States, >50K
23931,44, Federal-gov,201693, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,48, United-States, >50K
23932,40, Self-emp-inc,98183, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23933,45, Self-emp-not-inc,162398, HS-grad,9, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,99, United-States, <=50K
23934,20, Private,170821, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23935,50, Private,403788, HS-grad,9, Divorced, Sales, Unmarried, White, Male,15020,0,40, United-States, >50K
23936,70, Private,232872, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2228,0,32, United-States, <=50K
23937,44, State-gov,164663, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
23938,26, Private,32528, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
23939,65, Private,202352, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1797,0,40, United-States, <=50K
23940,19, Private,292475, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,1602,15, United-States, <=50K
23941,57, Self-emp-inc,171850, Masters,14, Divorced, Sales, Not-in-family, White, Male,8614,0,40, United-States, >50K
23942,34, Private,283299, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23943,46, Private,279661, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23944,18, Private,536267, 5th-6th,3, Never-married, Other-service, Own-child, White, Male,0,0,12, Mexico, <=50K
23945,30, Private,213346, 11th,7, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23946,24, Private,291243, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,37, United-States, <=50K
23947,41, Private,344991, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23948,44, Private,249385, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,99, United-States, >50K
23949,36, Federal-gov,32552, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23950,22, Private,223377, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23951,24, Private,162314, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
23952,37, Private,77373, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
23953,45, Self-emp-inc,86986, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
23954,48, Local-gov,333780, 9th,5, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
23955,38, Private,467009, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1672,40, United-States, <=50K
23956,60, Private,183055, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23957,41, Federal-gov,31698, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23958,54, Private,266358, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Taiwan, >50K
23959,34, State-gov,114266, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,2246,40, United-States, <=50K
23960,68, Private,73444, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2228,0,40, Portugal, <=50K
23961,31, Private,57528, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
23962,22, Private,134768, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
23963,40, Private,108471, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23964,57, Private,142287, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
23965,53, State-gov,204472, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,38, United-States, <=50K
23966,18, ?,116293, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,25, United-States, <=50K
23967,28, Private,132772, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
23968,23, Private,190752, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23969,71, Private,63206, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Male,25236,0,45, United-States, >50K
23970,53, Private,97770, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23971,23, Private,217678, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23972,26, Private,237663, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23973,28, Private,74617, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
23974,43, Private,176069, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
23975,20, Private,389677, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
23976,21, Private,39616, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
23977,35, Private,98951, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23978,27, Private,55765, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
23979,44, ?,252534, 10th,6, Separated, ?, Own-child, White, Female,0,0,15, Puerto-Rico, <=50K
23980,35, Private,202572, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23981,57, Self-emp-not-inc,458375, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K
23982,27, Private,173482, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23983,26, Private,193352, 11th,7, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
23984,51, Private,35898, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23985,43, State-gov,92185, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
23986,73, Private,238178, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,28, United-States, <=50K
23987,17, Private,161988, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
23988,31, Local-gov,206551, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1848,40, United-States, >50K
23989,30, Private,226566, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23990,72, Private,201075, 12th,8, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
23991,41, Private,217136, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,2001,40, ?, <=50K
23992,26, Private,103063, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23993,41, Self-emp-not-inc,200508, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,30, United-States, >50K
23994,53, Private,36251, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
23995,42, Private,268091, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
23996,41, Private,67793, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
23997,28, Private,241550, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23998,64, Self-emp-not-inc,42242, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
23999,36, Private,180097, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24000,32, Local-gov,265305, 7th-8th,4, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
24001,25, Private,206951, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
24002,29, Private,195524, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K
24003,21, Private,268175, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
24004,58, Private,82494, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
24005,57, Private,199893, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,2205,40, United-States, >50K
24006,50, Local-gov,239397, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
24007,19, Private,178630, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
24008,28, Private,105996, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
24009,21, Private,178071, Some-college,10, Never-married, Other-service, Other-relative, White, Male,0,0,30, ?, <=50K
24010,42, Private,202475, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,81, United-States, >50K
24011,31, Private,111767, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
24012,41, Private,193496, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24013,52, Private,250237, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,52, United-States, >50K
24014,55, Private,371648, Bachelors,13, Separated, Exec-managerial, Unmarried, Other, Female,0,0,50, United-States, <=50K
24015,37, Private,71393, 9th,5, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,114,0,40, Philippines, <=50K
24016,45, Federal-gov,35665, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24017,36, Private,177876, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24018,32, Private,96859, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24019,29, Local-gov,390666, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Italy, <=50K
24020,45, Private,179119, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
24021,41, Private,329491, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
24022,38, Private,148990, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24023,31, Private,255054, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24024,37, Local-gov,131440, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States, >50K
24025,30, Private,257304, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24026,31, Private,226608, 10th,6, Separated, Other-service, Unmarried, White, Female,0,0,32, Mexico, <=50K
24027,57, Self-emp-not-inc,233717, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
24028,32, Private,65175, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24029,43, Private,214911, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24030,61, Self-emp-inc,205130, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24031,39, Private,38328, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
24032,24, Private,415316, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24033,37, Private,133504, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
24034,22, ?,199994, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
24035,51, Private,568596, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24036,27, Private,73239, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
24037,18, Private,47596, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,5, United-States, <=50K
24038,53, ?,193666, Masters,14, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
24039,39, Private,29312, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24040,51, Private,569324, Bachelors,13, Separated, Tech-support, Not-in-family, White, Male,0,0,35, ?, >50K
24041,45, Self-emp-inc,296416, Masters,14, Divorced, Prof-specialty, Unmarried, White, Male,25236,0,55, United-States, >50K
24042,36, Local-gov,90966, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
24043,54, Private,94439, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
24044,48, Private,111009, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Female,0,2051,40, United-States, <=50K
24045,27, Private,88622, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,43, United-States, <=50K
24046,47, Private,139359, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
24047,30, Private,364370, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,38, United-States, >50K
24048,41, Private,89296, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
24049,48, Private,377139, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
24050,27, State-gov,341373, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
24051,55, Self-emp-not-inc,99544, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, >50K
24052,44, Private,228061, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,14344,0,45, United-States, >50K
24053,27, Self-emp-not-inc,112739, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24054,37, Local-gov,48317, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24055,29, Private,173080, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, Columbia, <=50K
24056,23, Private,143069, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
24057,50, State-gov,357193, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24058,47, Self-emp-inc,46654, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
24059,42, Private,192302, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
24060,17, Private,78116, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,23, United-States, <=50K
24061,50, Federal-gov,206904, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
24062,41, Private,176625, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,38, Columbia, <=50K
24063,21, Private,35749, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24064,39, Private,85167, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24065,34, Private,22671, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
24066,32, Private,178712, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24067,63, Local-gov,74570, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
24068,27, Local-gov,211154, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24069,45, Private,170277, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24070,27, Private,192752, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
24071,60, Private,283253, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, United-States, >50K
24072,53, Private,138102, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
24073,57, Private,161915, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24074,29, Private,33933, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24075,52, Private,118507, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
24076,32, Private,77675, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, <=50K
24077,38, Private,358729, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
24078,65, Private,187560, 10th,6, Widowed, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
24079,61, Private,149874, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
24080,33, State-gov,295000, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24081,30, Private,291545, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24082,52, Private,148707, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24083,66, Private,145637, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, United-States, <=50K
24084,22, State-gov,149639, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
24085,46, Private,266632, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,3325,0,40, United-States, <=50K
24086,35, Private,142654, Bachelors,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,1980,40, Philippines, <=50K
24087,20, Private,170717, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
24088,32, Private,229943, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,20, El-Salvador, <=50K
24089,23, Private,137476, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,24, United-States, <=50K
24090,44, Private,348640, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,50, Taiwan, >50K
24091,45, Private,144691, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
24092,45, Local-gov,254929, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
24093,49, Private,105793, HS-grad,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,70, United-States, <=50K
24094,37, Private,166224, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5013,0,40, Taiwan, <=50K
24095,17, Private,293415, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
24096,45, Private,94605, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States, >50K
24097,26, Private,192030, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24098,39, Private,170072, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
24099,22, Private,301736, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,1721,40, United-States, <=50K
24100,32, Private,265204, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States, >50K
24101,53, Private,205309, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
24102,58, Local-gov,213696, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
24103,55, Private,246678, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, >50K
24104,30, ?,39793, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
24105,54, Self-emp-not-inc,175632, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
24106,21, Private,206339, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
24107,42, Private,380642, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
24108,34, Private,282531, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
24109,31, Local-gov,188808, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,55, United-States, >50K
24110,36, Self-emp-not-inc,219411, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24111,19, Private,298651, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
24112,62, Self-emp-not-inc,168577, Assoc-voc,11, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
24113,56, Private,335767, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
24114,28, Local-gov,277978, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
24115,19, ?,323780, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
24116,57, Self-emp-not-inc,172468, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
24117,28, Private,109464, 9th,5, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, India, <=50K
24118,29, Local-gov,54932, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
24119,36, Local-gov,358848, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
24120,35, Private,304903, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
