,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
11869,52, Private,210736, 10th,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
11870,45, Self-emp-inc,42956, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,99, United-States, >50K
11871,21, Private,121955, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,32, United-States, <=50K
11872,35, Local-gov,168271, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
11873,24, Private,465316, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
11874,45, Self-emp-inc,28199, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, <=50K
11875,27, Private,189769, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
11876,36, Private,214813, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
11877,48, Private,128767, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, <=50K
11878,22, Private,132440, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,20, India, <=50K
11879,53, Self-emp-not-inc,33304, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, >50K
11880,24, Private,185111, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
11881,44, Private,79580, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
11882,25, Private,28091, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,34, United-States, <=50K
11883,31, Local-gov,103734, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
11884,18, Private,36045, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
11885,26, Local-gov,115433, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
11886,19, Private,78915, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
11887,26, Private,194902, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
11888,43, Private,116178, 10th,6, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,2174,0,40, United-States, <=50K
11889,46, Private,37337, Bachelors,13, Separated, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
11890,61, Local-gov,44587, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
11891,18, ?,192277, 12th,8, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K
11892,33, Self-emp-not-inc,266429, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,45, United-States, >50K
11893,56, Private,186027, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
11894,23, Private,112451, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,2174,0,40, Guatemala, <=50K
11895,62, Self-emp-inc,24055, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
11896,46, Private,306454, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
11897,19, Private,156473, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
11898,66, ?,169353, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,4, United-States, <=50K
11899,49, Local-gov,242186, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
11900,53, Private,231539, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
11901,41, Local-gov,33387, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
11902,29, Private,308494, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
11903,50, Private,284119, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,0,0,55, United-States, <=50K
11904,36, Self-emp-inc,175698, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
11905,64, ?,234316, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,18, United-States, <=50K
11906,34, Private,106457, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
11907,38, Self-emp-not-inc,344002, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States, <=50K
11908,35, Private,99335, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, England, >50K
11909,22, Private,514119, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
11910,58, Private,168283, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
11911,25, Private,114058, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
11912,58, Private,195134, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
11913,39, Self-emp-inc,158942, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, >50K
11914,23, Private,386373, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
11915,52, Private,64888, 11th,7, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
11916,60, Local-gov,183755, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
11917,29, Private,95293, 12th,8, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
11918,57, Private,388561, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
11919,24, Private,299091, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
11920,47, Private,120279, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
11921,29, Private,33195, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
11922,29, Private,188258, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
11923,42, Private,27065, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
11924,64, Private,115434, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,2344,0,35, United-States, <=50K
11925,67, Private,125654, 9th,5, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,25, United-States, <=50K
11926,33, Private,187701, Assoc-voc,11, Never-married, Other-service, Not-in-family, Black, Female,0,2339,40, United-States, <=50K
11927,54, Private,96488, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
11928,52, Self-emp-inc,196369, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,27, Taiwan, >50K
11929,51, Private,94430, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
11930,24, Private,283592, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
11931,24, Private,327575, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
11932,70, Self-emp-inc,154741, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,50, United-States, >50K
11933,30, Private,81314, 9th,5, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Columbia, <=50K
11934,37, State-gov,344402, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,46, France, <=50K
11935,42, Private,129781, Assoc-voc,11, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
11936,64, ?,84801, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, >50K
11937,46, Private,152327, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,32, United-States, <=50K
11938,27, Private,309190, 1st-4th,2, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Mexico, <=50K
11939,20, Private,147610, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
11940,38, Private,188983, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
11941,29, Private,170254, Some-college,10, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
11942,26, Private,127332, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
11943,65, Private,201956, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,2174,45, United-States, >50K
11944,42, Private,124912, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
11945,41, Private,197537, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,1831,0,40, ?, <=50K
11946,44, Self-emp-inc,176715, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
11947,48, Private,32583, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0,0,37, United-States, <=50K
11948,21, Self-emp-not-inc,220065, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
11949,52, Federal-gov,49209, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,48, United-States, <=50K
11950,25, Private,191384, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
11951,36, ?,318833, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,30, United-States, <=50K
11952,20, Private,241951, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
11953,44, Private,219028, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
11954,51, Self-emp-inc,206442, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
11955,56, Private,229737, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, >50K
11956,32, Private,180472, Bachelors,13, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
11957,20, Private,340687, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
11958,44, Self-emp-not-inc,106062, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
11959,32, Local-gov,79536, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
11960,29, Private,121238, HS-grad,9, Married-spouse-absent, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
11961,32, Private,113364, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
11962,25, Private,174091, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
11963,43, Federal-gov,163040, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
11964,27, Private,211477, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
11965,27, Private,173073, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
11966,43, Local-gov,209405, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, United-States, <=50K
11967,42, Private,278300, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, <=50K
11968,34, Self-emp-not-inc,117363, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1579,40, United-States, <=50K
11969,46, Private,121507, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
11970,23, Private,97083, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
11971,38, Self-emp-not-inc,408672, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
11972,60, Private,264963, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States, <=50K
11973,39, Private,92477, 10th,6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
11974,60, Private,111432, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
11975,40, Private,344379, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
11976,19, Private,189854, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
11977,29, State-gov,390820, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,28, ?, >50K
11978,34, Federal-gov,358406, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
11979,19, Private,175416, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,15, Greece, <=50K
11980,17, Private,170048, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,9, United-States, <=50K
11981,43, Self-emp-not-inc,36210, Masters,14, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
11982,20, Private,138709, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
11983,47, Private,136069, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
11984,29, Private,385239, 12th,8, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
11985,21, ?,211185, Some-college,10, Never-married, ?, Own-child, Black, Female,0,1602,24, United-States, <=50K
11986,34, Private,33887, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
11987,43, Private,518622, 5th-6th,3, Married-spouse-absent, Farming-fishing, Not-in-family, Other, Male,0,0,30, Mexico, <=50K
11988,46, Private,125023, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
11989,17, Self-emp-inc,160113, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
11990,51, Self-emp-not-inc,364002, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
11991,38, Private,140925, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
11992,28, Private,169895, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,42, Germany, >50K
11993,51, Private,46608, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
11994,44, Private,223513, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States, >50K
11995,59, Private,108664, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, United-States, >50K
11996,17, Private,100028, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
11997,50, Local-gov,100386, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, >50K
11998,54, Local-gov,164192, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
11999,29, Private,59582, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
12000,36, Private,160592, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
12001,55, Private,88384, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,65, United-States, >50K
12002,62, Private,225954, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
12003,46, Private,86183, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
12004,57, Local-gov,20666, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,4650,0,35, United-States, <=50K
12005,43, Local-gov,185647, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
12006,52, Private,109845, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
12007,35, Private,38948, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60, United-States, >50K
12008,32, Private,77778, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
12009,40, Private,298368, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
12010,34, Private,174856, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
12011,20, Private,163190, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
12012,46, Private,225856, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
12013,32, Private,230682, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
12014,31, Local-gov,113846, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
12015,40, Private,103749, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3942,0,40, United-States, <=50K
12016,21, Private,230813, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
12017,19, Private,122604, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
12018,29, State-gov,95463, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,84, ?, <=50K
12019,27, ?,296374, Assoc-acdm,12, Married-civ-spouse, ?, Wife, White, Female,0,0,25, United-States, <=50K
12020,30, Private,214932, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
12021,62, Private,154711, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
12022,79, Private,144142, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,15, United-States, <=50K
12023,44, Private,95612, Some-college,10, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
12024,19, Private,284653, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
12025,62, Private,126192, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
12026,33, Private,533459, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
12027,42, Private,189089, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
12028,21, Private,65939, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,22, United-States, <=50K
12029,25, Private,224716, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
12030,28, Private,79629, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
12031,31, Private,148100, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
12032,30, Private,169526, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, <=50K
12033,38, Private,230717, Some-college,10, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
12034,39, Private,188342, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
12035,41, Local-gov,127218, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States, >50K
12036,55, Private,111224, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,43, United-States, >50K
12037,33, Private,31317, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
12038,36, Private,192776, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
12039,41, Local-gov,126534, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
12040,50, Private,135205, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
12041,29, Private,181411, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
12042,39, Private,99146, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
12043,22, Private,271385, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
12044,59, Private,205300, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
12045,41, Private,442034, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
12046,49, Local-gov,235924, Masters,14, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
12047,57, Private,86173, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
12048,63, Self-emp-not-inc,168855, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
12049,43, Federal-gov,207334, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
12050,51, Private,231919, 10th,6, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
12051,45, Local-gov,171898, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,52, United-States, >50K
12052,19, Private,238268, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
12053,43, Private,316173, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
12054,32, Private,280731, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
12055,59, Private,270062, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
12056,60, Private,187480, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2377,45, United-States, >50K
12057,30, Private,193384, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
12058,46, Private,77675, 7th-8th,4, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,65, United-States, <=50K
12059,54, Private,375634, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
12060,22, Private,80939, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
12061,18, Private,271891, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
12062,68, Self-emp-not-inc,26986, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,96, United-States, <=50K
12063,51, Self-emp-inc,164761, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
12064,30, Private,102027, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
12065,47, Federal-gov,169519, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
12066,51, Local-gov,136127, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
12067,30, Private,74717, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,4064,0,45, United-States, <=50K
12068,31, Private,237728, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
12069,31, Private,70367, Assoc-voc,11, Divorced, Transport-moving, Unmarried, White, Male,0,0,99, United-States, <=50K
12070,31, Self-emp-not-inc,37969, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,4064,0,80, United-States, <=50K
12071,28, Private,414793, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
12072,47, Federal-gov,58995, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
12073,69, ?,214802, HS-grad,9, Widowed, ?, Not-in-family, White, Female,13431,0,35, United-States, >50K
12074,30, Private,274703, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
12075,32, Private,191027, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50K
12076,54, Self-emp-not-inc,149141, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
12077,42, Private,213246, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
12078,38, Private,187153, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
12079,20, Private,174313, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
12080,28, Private,114958, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
12081,28, Private,112935, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
12082,24, Private,103801, Some-college,10, Never-married, Craft-repair, Not-in-family, Other, Male,0,1590,40, United-States, <=50K
12083,18, Private,201499, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
12084,18, Private,227989, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,4, United-States, <=50K
12085,53, Private,287769, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
12086,42, Private,260928, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
12087,58, Private,227809, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,1, United-States, <=50K
12088,39, Self-emp-inc,96952, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,60, United-States, >50K
12089,24, Private,64678, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
12090,22, ?,208970, 9th,5, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
12091,22, Private,184113, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
12092,26, Private,298392, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
12093,18, Private,193263, 12th,8, Never-married, Other-service, Own-child, Other, Female,0,0,27, United-States, <=50K
12094,36, Private,134527, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
12095,32, Private,347360, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
12096,45, Private,185405, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
12097,57, Private,209230, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
12098,31, Private,198946, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,13550,0,40, United-States, >50K
12099,23, Private,461938, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,1721,50, United-States, <=50K
12100,41, Private,128956, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
